X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9699451196396,40.7710409982701,9H-PM-1018-02,09H,PM,10182018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9699451196396 40.7710409982701)
-73.9761447791484,40.7690147873986,4D-PM-1008-02,04D,PM,10082018,2,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9761447791484 40.7690147873986)
-73.9700879096644,40.7765899724756,14E-PM-1017-05,14E,PM,10172018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9700879096644 40.7765899724756)
-73.9717920322306,40.7763095393715,13D-AM-1014-10,13D,AM,10142018,10,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9717920322306 40.7763095393715)
-73.9533923917973,40.7961701874769,40G-AM-1007-01,40G,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,25,large tree,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9533923917973 40.7961701874769)
-73.9773096718574,40.7738053862489,8A-AM-1013-06,08A,AM,10132018,6,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9773096718574 40.7738053862489)
-73.9738817388158,40.7712709366093,7E-AM-1006-01,07E,AM,10062018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,under a tree,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9738817388158 40.7712709366093)
-73.9532838338416,40.7931112674583,37H-AM-1018-01,37H,AM,10182018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,Right behind fence of the conservatory,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9532838338416 40.7931112674583)
-73.9654093844049,40.7806896368469,20F-PM-1007-09,20F,PM,10072018,9,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,true,false,false,,POINT (-73.9654093844049 40.7806896368469)
-73.9736543790582,40.7651444188432,1H-AM-1012-02,01H,AM,10122018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9736543790582 40.7651444188432)
-73.9568143871234,40.7899001700041,32G-AM-1010-01,32G,AM,10102018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9568143871234 40.7899001700041)
-73.9701596268736,40.7702106607329,8H-PM-1014-09,08H,PM,10142018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9701596268736 40.7702106607329)
-73.9637415893182,40.7898140363534,29B-AM-1007-01,29B,AM,10072018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9637415893182 40.7898140363534)
-73.971791854883,40.7802971729784,17B-PM-1012-01,17B,PM,10122018,1,Adult,Gray,,Gray+,,Above Ground,2,climbed a fence,true,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.971791854883 40.7802971729784)
-73.9699763667769,40.7757060731026,13E-PM-1008-11,13E,PM,10082018,11,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9699763667769 40.775706073102604)
-73.9547959269955,40.7925162926273,36H-PM-1008-01,36H,PM,10082018,1,Adult,Gray,White,Gray+White,white belly,Above Ground,20,,true,false,true,false,true,,true,true,false,false,false,false,true,false,,POINT (-73.9547959269955 40.7925162926273)
-73.9658443548822,40.7796704898979,19F-AM-1007-03,19F,AM,10072018,3,Juvenile,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,false,scared,POINT (-73.9658443548822 40.7796704898979)
-73.960657061561,40.7956150744102,36A-PM-1013-08,36A,PM,10132018,8,,Gray,,Gray+,,Ground Plane,FALSE,"""FIELD""",true,false,false,false,false,running from #7,false,false,false,false,false,false,false,true,,POINT (-73.960657061561 40.7956150744102)
-73.9581173730857,40.7954772170549,37D-PM-1014-08,37D,PM,10142018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9581173730857 40.7954772170549)
-73.9586527721822,40.7908831110561,32F-PM-1008-08,32F,PM,10082018,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,true,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9586527721822 40.7908831110561)
-73.9613862251332,40.791282169715,32C-AM-1014-03,32C,AM,10142018,3,Adult,Gray,,Gray+,,Above Ground,3,,false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9613862251332 40.791282169715)
-73.9746133058077,40.7760646554109,11B-PM-1014-04,11B,PM,10142018,4,,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,jumping,false,false,false,false,false,false,false,false,,POINT (-73.9746133058077 40.776064655410906)
-73.9623922773932,40.7814944428327,22H-PM-1007-04,22H,PM,10072018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9623922773932 40.7814944428327)
-73.9731457102903,40.7660255393205,2H-AM-1006-03,02H,AM,10062018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9731457102903 40.7660255393205)
-73.9715466850324,40.7695584933538,6H-PM-1020-03,06H,PM,10202018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,true,runs from (kids kicking the fence),POINT (-73.9715466850324 40.7695584933538)
-73.9621066718851,40.7942427079733,34A-AM-1012-03,34A,AM,10122018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9621066718851 40.7942427079733)
-73.9631045499811,40.7906180969472,30B-PM-1019-04,30B,PM,10192018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,true,false,true,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9631045499811 40.7906180969472)
-73.9708301070924,40.7820200927465,19A-PM-1013-01,19A,PM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,planting acorns,false,false,false,false,false,false,true,false,,POINT (-73.9708301070924 40.7820200927465)
-73.958317581802,40.7916566683158,33E-AM-1014-12,33E,AM,10142018,12,Adult,Gray,White,Gray+White,,Above Ground,15,,false,false,false,false,false,sleeping,false,false,false,false,false,false,false,false,asleep,POINT (-73.958317581802 40.7916566683158)
-73.9683994064731,40.7710765500799,9I-AM-1014-06,09I,AM,10142018,6,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.96839940647311 40.7710765500799)
-73.9689781843873,40.7709333833783,9I-PM-1010-04,09I,PM,10102018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9689781843873 40.7709333833783)
-73.9773529368499,40.7728750685699,7B-AM-1008-12,07B,AM,10082018,12,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9773529368499 40.7728750685699)
-73.97035767623,40.7714036487747,9H-PM-1018-09,09H,PM,10182018,9,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.97035767623 40.7714036487747)
-73.978392591149,40.7668993398193,1D-PM-1007-04,01D,PM,10072018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.978392591149 40.7668993398193)
-73.9704591091677,40.7729175143429,10G-AM-1006-02,10G,AM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,notch on tail,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9704591091677 40.7729175143429)
-73.9705977059862,40.7760413182276,13E-AM-1017-09,13E,AM,10172018,9,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9705977059862 40.776041318227605)
-73.9753744539307,40.7671162211032,2F-PM-1014-12,02F,PM,10142018,12,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.97537445393071 40.7671162211032)
-73.956869086031,40.7988858771114,41C-AM-1017-05,41C,AM,10172018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.956869086031 40.7988858771114)
-73.9740381194088,40.7675912588173,4G-PM-1007-01,04G,PM,10072018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9740381194088 40.7675912588173)
-73.9764601882854,40.766070446642,1F-AM-1010-05,01F,AM,10102018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9764601882854 40.766070446642)
-73.9676692772518,40.7764726688908,15G-AM-1008-03,15G,AM,10082018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9676692772518 40.7764726688908)
-73.9612349421547,40.7959586475744,36A-PM-1013-09,36A,PM,10132018,9,,Gray,,Gray+,,Ground Plane,FALSE,THICK UNDERGROWTH,true,false,false,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9612349421547 40.7959586475744)
-73.9709817796369,40.7773554311586,14D-PM-1019-07,14D,PM,10192018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9709817796369 40.7773554311586)
-73.9673160165357,40.7766158001202,15G-PM-1019-12,15G,PM,10192018,12,Adult,Gray,,Gray+,,Above Ground,4,,false,false,true,false,false,,false,false,false,false,false,false,false,false,stared,POINT (-73.9673160165357 40.7766158001202)
-73.9676424599715,40.7777766106807,16F-AM-1008-01,16F,AM,10082018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,near fence,false,false,false,false,true,,false,false,false,false,true,true,false,false,,POINT (-73.9676424599715 40.7777766106807)
-73.9641552070803,40.7908479527923,30B-AM-1007-05,30B,AM,10072018,5,Adult,Gray,,Gray+,,Above Ground,10,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9641552070803 40.7908479527923)
-73.9672950266018,40.7782477517567,17F-PM-1020-01,17F,PM,10202018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,7,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9672950266018 40.7782477517567)
-73.9681722244801,40.783559826281,22B-PM-1014-07,22B,PM,10142018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9681722244801 40.783559826281)
-73.978400938697,40.7677411911854,2C-PM-1013-03,02C,PM,10132018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.978400938697 40.7677411911854)
-73.9649827807341,40.7817322832767,21F-AM-1018-06,21F,AM,10182018,6,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9649827807341 40.7817322832767)
-73.9787040192473,40.7679010247281,2C-AM-1010-06,02C,AM,10102018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,false,stood still & watched me then jumped on a fence and ran away,false,false,false,false,false,false,true,true,,POINT (-73.9787040192473 40.7679010247281)
-73.9603031059614,40.7943667735668,35C-PM-1013-05,35C,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9603031059614 40.7943667735668)
-73.9629615594409,40.7924176425827,32B-PM-1010-06,32B,PM,10102018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9629615594409 40.7924176425827)
-73.9635689059841,40.790163434915,30B-PM-1019-03,30B,PM,10192018,3,Adult,Gray,Black,Gray+Black,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9635689059841 40.790163434915)
-73.9708083587471,40.7825429441583,19A-PM-1013-03,19A,PM,10132018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9708083587471 40.7825429441583)
-73.9772422664657,40.773436329163,8A-AM-1013-02,08A,AM,10132018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,playground,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9772422664657 40.773436329163)
-73.9718553361982,40.7748584798761,11D-AM-1010-05,11D,AM,10102018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9718553361982 40.7748584798761)
-73.9698843507358,40.7803754187581,18C-PM-1018-02,18C,PM,10182018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9698843507358 40.7803754187581)
-73.9703149829421,40.7785583630323,16D-AM-1007-01,16D,AM,10072018,1,Adult,Gray,White,Gray+White,,Above Ground,3,,false,false,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9703149829421 40.7785583630323)
-73.9790896775237,40.7688048644871,3B-AM-1010-10,03B,AM,10102018,10,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9790896775237 40.7688048644871)
-73.9600546294497,40.7914969165757,33D-AM-1017-03,33D,AM,10172018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,true,true,false,,POINT (-73.9600546294497 40.7914969165757)
-73.980948293606,40.7685688850628,2A-PM-1019-04,02A,PM,10192018,4,Juvenile,Gray,White,Gray+White,,Above Ground,15,in tree!,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.980948293606 40.7685688850628)
-73.9805137046778,40.769275143797,2A-AM-1010-08,02A,AM,10102018,8,Adult,Gray,,Gray+,Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,true,false,false,false,,POINT (-73.9805137046778 40.769275143797)
-73.9801985977846,40.7680159511705,1B-AM-1012-11,01B,AM,10122018,11,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,false,true,false,fighting w/ pigeons,false,false,false,false,false,false,true,false,,POINT (-73.9801985977846 40.7680159511705)
-73.9672070423666,40.783337354891,22C-PM-1006-02,22C,PM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,true,false,false,false,false,false,false,,POINT (-73.9672070423666 40.783337354891)
-73.9645547556826,40.776877007081,16I-AM-1008-04,16I,AM,10082018,4,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,9,tree hollow,false,false,false,false,false,in hollow,false,false,false,false,false,false,false,false,curious,POINT (-73.9645547556826 40.776877007081)
-73.9670850805619,40.7833747810387,22C-PM-1006-01,22C,PM,10062018,1,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,true,true,false,false,false,for food,false,true,false,false,false,false,false,false,,POINT (-73.9670850805619 40.7833747810387)
-73.9558268731771,40.7952074193788,38E-PM-1014-04,38E,PM,10142018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,THICK UNDERGROWTH,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9558268731771 40.7952074193788)
-73.9686296217893,40.771812308875,10H-AM-1014-02,10H,AM,10142018,2,Juvenile,Cinnamon,,Cinnamon+,,Above Ground,6,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9686296217893 40.771812308875)
-73.9635317822977,40.7821352080233,22G-AM-1018-01,22G,AM,10182018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,false,false,false,,true,false,false,true,false,false,true,false,,POINT (-73.9635317822977 40.7821352080233)
-73.9553038162633,40.7909367783223,34H-PM-1006-04,34H,PM,10062018,4,,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,Elm tree,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9553038162633 40.790936778322305)
-73.9636551433178,40.7901572818776,30B-PM-1019-02,30B,PM,10192018,2,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,Ground Plane,FALSE,,false,true,false,true,true,,false,false,false,false,true,false,false,true,,POINT (-73.9636551433178 40.7901572818776)
-73.9689723590015,40.7756860990338,13F-AM-1007-01,13F,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9689723590015 40.7756860990338)
-73.9719111470164,40.7758789855474,12D-AM-1013-02,12D,AM,10132018,2,Adult,Gray,,Gray+,,Above Ground,7,Was on top of the edge of Bow Bridge,false,false,false,false,false,jumped off,false,false,false,true,false,false,false,true,,POINT (-73.9719111470164 40.7758789855474)
