Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40612487,10/21/18 9:08,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,11212,2284 STRAUSS STREET,STRAUSS STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,16 BROOKLYN,3036080045,BROOKLYN,"1,008,235","178,977",PHONE,Unspecified,BROOKLYN,,,,,,,,40.65789474,-73.91355383,"(40.657894736904204, -73.91355383104131)"
40618995,10/21/18 9:08,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10026,141 CENTRAL PARK NORTH,CENTRAL PARK NORTH,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,10 MANHATTAN,1018200010,MANHATTAN,"997,032","230,316",PHONE,Unspecified,MANHATTAN,,,,,,,,40.79883097,-73.95383389,"(40.798830969027264, -73.95383388924596)"
40614600,10/21/18 9:08,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10026,141 CENTRAL PARK NORTH,CENTRAL PARK NORTH,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,10 MANHATTAN,1018200010,MANHATTAN,"997,032","230,316",PHONE,Unspecified,MANHATTAN,,,,,,,,40.79883097,-73.95383389,"(40.798830969027264, -73.95383388924596)"
40615755,10/21/18 9:09,,DSNY,BCC - Queens West,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11419,97-12 110 STREET,110 STREET,95 AVENUE,101 AVENUE,,,ADDRESS,South Richmond Hill,,DSNY Garage,Open,,The Department of Sanitation is in the process of investigating this complaint.,,09 QUEENS,4093950035,QUEENS,"1,030,158","190,415",ONLINE,Unspecified,QUEENS,,,,,,,,40.6892029,-73.83446171,"(40.68920289910472, -73.83446171207622)"
40613961,10/21/18 9:09,,DOT,Department of Transportation,Street Condition,Pothole,,11205,168 FRANKLIN AVENUE,FRANKLIN AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,10/21/18 9:09,03 BROOKLYN,3019120040,BROOKLYN,"995,938","191,975",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69359608,-73.95785184,"(40.6935960830597, -73.95785183589834)"
40617872,10/21/18 9:09,10/21/18 9:09,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11378,59-65 69 STREET,69 STREET,,,,,ADDRESS,Maspeth,,N/A,Assigned,,"The Department of Buildings attempted to investigate this complaint but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/21/18 0:00,05 QUEENS,4028300034,QUEENS,"1,013,902","202,270",UNKNOWN,Unspecified,QUEENS,,,,,,,,40.72181145,-73.89302646,"(40.721811446659125, -73.89302646016415)"
40616260,10/21/18 9:09,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11236,627 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,17 BROOKLYN,3047560023,BROOKLYN,"1,008,429","177,331",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6533763,-73.91286052,"(40.653376301784576, -73.91286052276651)"
40613008,10/21/18 9:09,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10026,141 CENTRAL PARK NORTH,CENTRAL PARK NORTH,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,10 MANHATTAN,1018200010,MANHATTAN,"997,032","230,316",PHONE,Unspecified,MANHATTAN,,,,,,,,40.79883097,-73.95383389,"(40.798830969027264, -73.95383388924596)"
40617651,10/21/18 9:10,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10128,522 EAST   88 STREET,EAST   88 STREET,YORK AVE,EAST END AVE,,,ADDRESS,NEW YORK,,N/A,Open,,,,08 MANHATTAN,1015840039,MANHATTAN,"999,372","222,325",PHONE,Unspecified,MANHATTAN,,,,,,,,40.77689412,-73.94540025,"(40.776894123885484, -73.9454002538211)"
40617018,10/21/18 9:10,10/21/18 9:10,DOT,Department of Transportation,Street Condition,Pothole,,11205,169 FRANKLIN AVENUE,FRANKLIN AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,10/21/18 9:10,03 BROOKLYN,3019137502,BROOKLYN,"995,941","191,993",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69364548,-73.95784099,"(40.69364548492552, -73.95784098634276)"
40614797,10/21/18 9:10,10/21/18 10:22,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10457,544 EAST 171 STREET,EAST 171 STREET,CROTONA PLACE,FULTON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 17:10,The Police Department reviewed your complaint and provided additional information below.,10/21/18 10:22,03 BRONX,2029270046,BRONX,"1,011,631","244,152",PHONE,Unspecified,BRONX,,,,,,,,40.8367737,-73.90104871,"(40.83677369896184, -73.90104870869152)"
40617002,10/21/18 9:10,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,3+ Family Apartment Building,11694,152 BEACH 118 STREET,BEACH 118 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,,,ADDRESS,ROCKAWAY PARK,,N/A,Pending,11/20/18 9:10,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/21/18 9:21,14 QUEENS,4162270058,QUEENS,"1,029,147","150,009",PHONE,Unspecified,QUEENS,,,,,,,,40.57830239,-73.83837606,"(40.5783023947916, -73.83837606412298)"
40614099,10/21/18 9:11,,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11378,73-53 52 DRIVE,52 DRIVE,73 STREET,74 STREET,,,ADDRESS,Maspeth,,N/A,Open,,The Department of Sanitation is in the process of investigating this complaint.,,05 QUEENS,4024870034,QUEENS,"1,014,925","206,196",ONLINE,Unspecified,QUEENS,,,,,,,,40.73258386,-73.88931796,"(40.73258386370486, -73.88931795912191)"
40612524,10/21/18 9:11,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11235,2907 AVENUE X,AVENUE X,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The graffiti has been reported. The property owner will be notified that the City will remove the graffiti after 35 days unless the property owner requests to keep the graffiti or remove it himself or herself.,10/21/18 9:11,15 BROOKLYN,3074050943,BROOKLYN,"1,000,544","155,595",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.59373356,-73.94132998,"(40.59373356383687, -73.94132998427455)"
40616324,10/21/18 9:11,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,2421 WEBSTER AVENUE,WEBSTER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,05 BRONX,2030250013,BRONX,"1,013,705","252,414",PHONE,Unspecified,BRONX,,,,,,,,40.85944376,-73.89351726,"(40.85944376109474, -73.89351726080064)"
40617839,10/21/18 9:12,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10461,2871 WELLMAN AVENUE,WELLMAN AVENUE,MAYFLOWER AVENUE,EDISON AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,10/24/18 0:00,10 BRONX,2053870047,BRONX,"1,030,161","245,870",PHONE,Unspecified,BRONX,,,,,,,,40.84141221,-73.83407212,"(40.8414122092889, -73.83407212127273)"
40616546,10/21/18 9:12,,DSNY,BCC - Queens West,Sanitation Condition,12 Dead Animals,Sidewalk,11421,85-16 88 STREET,88 STREET,,,,,ADDRESS,Woodhaven,,DSNY Garage,Open,,The Department of Sanitation is in the process of investigating this complaint.,,09 QUEENS,4088620014,QUEENS,"1,023,886","192,562",PHONE,Unspecified,QUEENS,,,,,,,,40.69512622,-73.85706505,"(40.69512622078501, -73.85706505397374)"
40615893,10/21/18 9:12,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11238,423 LINCOLN PLACE,LINCOLN PLACE,WASHINGTON AVE,CLASSON AVE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,08 BROOKLYN,3011770047,BROOKLYN,"994,748","184,283",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67248479,-73.96215508,"(40.672484789129534, -73.96215508499486)"
40615748,10/21/18 9:12,,DSNY,BCC - Brooklyn South,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,11219,1555 54 STREET,54 STREET,15 AVENUE,16 AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Open,,The Department of Sanitation is in the process of investigating this complaint.,,12 BROOKLYN,3054770047,BROOKLYN,"987,204","168,418",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62894455,-73.98935788,"(40.62894454503112, -73.98935788321096)"
40616591,10/21/18 9:12,10/22/18 0:10,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,1429 EAST 89 STREET,EAST 89 STREET,AVENUE N,SEAVIEW AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 17:12,The Police Department responded and upon arrival those responsible for the condition were gone.,10/22/18 0:10,18 BROOKLYN,3080860024,BROOKLYN,"1,012,825","169,202",PHONE,Unspecified,BROOKLYN,,,,,,,,40.63105086,-73.89705208,"(40.6310508635945, -73.89705208047678)"
40618042,10/21/18 9:12,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10457,480 EAST  176 STREET,EAST  176 STREET,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,06 BRONX,2029170017,BRONX,"1,012,327","247,476",PHONE,Unspecified,BRONX,,,,,,,,40.84589492,-73.89851954,"(40.845894917635356, -73.89851954316799)"
40614424,10/21/18 9:12,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,470 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,14 BROOKLYN,3050800024,BROOKLYN,"994,992","176,618",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65144577,-73.96128769,"(40.65144576664965, -73.961287685404)"
40618333,10/21/18 9:12,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10468,2860 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST 229 STREET,RESERVOIR AVENUE,,,ADDRESS,BRONX,,N/A,Open,10/28/18 9:12,"The Department of Parks and Recreation usually requires 7 days to inspect the issue and may take up to 23 days to resolve it, if warranted. Please note your Service Request number for future reference.",,08 BRONX,2032500019,BRONX,"1,011,477","257,824",OTHER,Unspecified,BRONX,,,,,,,,40.87429971,-73.90154971,"(40.874299709227834, -73.90154971335494)"
40613593,10/21/18 9:12,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10469,3313 BAYCHESTER AVENUE,BAYCHESTER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,12 BRONX,2048810070,BRONX,"1,029,359","259,180",PHONE,Unspecified,BRONX,,,,,,,,40.87794823,-73.83688106,"(40.877948228470736, -73.83688106250831)"
40614999,10/21/18 9:12,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11229,3684 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,11/20/18 9:12,The graffiti on this property has been scheduled to be removed by the City.,10/21/18 9:12,15 BROOKLYN,3074050937,BROOKLYN,"1,000,716","155,788",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.59426299,-73.94071019,"(40.59426299204653, -73.94071019148124)"
40616920,10/21/18 9:13,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11365,61-09 167 STREET,167 STREET,HORACE HARDING EXPRESSWAY,65 AVENUE,,,ADDRESS,Fresh Meadows,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,10/22/18 0:00,08 QUEENS,4068950028,QUEENS,"1,039,166","208,153",PHONE,Unspecified,QUEENS,,,,,,,,40.73783804,-73.80183544,"(40.737838044360096, -73.80183544151558)"
40616654,10/21/18 9:13,,DSNY,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11355,148-07 BOOTH MEMORIAL AVENUE,BOOTH MEMORIAL AVENUE,,,,,ADDRESS,Flushing,,DSNY Garage,Open,,The Department of Sanitation is in the process of investigating this complaint.,,07 QUEENS,4051750020,QUEENS,"1,034,295","210,573",PHONE,Unspecified,QUEENS,,,,,,,,40.74450923,-73.8193944,"(40.7445092317955, -73.81939440351725)"
40613382,10/21/18 9:13,10/21/18 10:05,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,550 EAST 4 STREET,EAST 4 STREET,AVENUE C,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 17:13,The Police Department issued a summons in response to the complaint.,10/21/18 10:05,12 BROOKLYN,3053720039,BROOKLYN,"991,015","172,059",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63893623,-73.97562468,"(40.638936226331154, -73.97562467812924)"
40612869,10/21/18 9:13,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,501 LEFFERTS AVENUE,LEFFERTS AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,09 BROOKLYN,3013240001,BROOKLYN,"999,590","180,736",PHONE,Unspecified,BROOKLYN,,,,,,,,40.662742,-73.94470792,"(40.6627420000501, -73.94470792299451)"
40614608,10/21/18 9:13,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,566 WEST  190 STREET,WEST  190 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,12 MANHATTAN,1021580070,MANHATTAN,"1,003,913","250,637",PHONE,Unspecified,MANHATTAN,,,,,,,,40.85459367,-73.9289215,"(40.85459366944698, -73.92892150279852)"
40618940,10/21/18 9:13,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10472,1141 ELDER AVENUE,ELDER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BRONX,2037390059,BRONX,"1,017,779","240,649",PHONE,Unspecified,BRONX,,,,,,,,40.82713778,-73.87884819,"(40.82713777821328, -73.8788481889489)"
40616507,10/21/18 9:13,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10472,1141 ELDER AVENUE,ELDER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BRONX,2037390059,BRONX,"1,017,779","240,649",PHONE,Unspecified,BRONX,,,,,,,,40.82713778,-73.87884819,"(40.82713777821328, -73.8788481889489)"
40616468,10/21/18 9:13,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10472,1141 ELDER AVENUE,ELDER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BRONX,2037390059,BRONX,"1,017,779","240,649",PHONE,Unspecified,BRONX,,,,,,,,40.82713778,-73.87884819,"(40.82713777821328, -73.8788481889489)"
40616320,10/21/18 9:13,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10472,1141 ELDER AVENUE,ELDER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BRONX,2037390059,BRONX,"1,017,779","240,649",PHONE,Unspecified,BRONX,,,,,,,,40.82713778,-73.87884819,"(40.82713777821328, -73.8788481889489)"
40615215,10/21/18 9:13,,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10472,1141 ELDER AVENUE,ELDER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BRONX,2037390059,BRONX,"1,017,779","240,649",PHONE,Unspecified,BRONX,,,,,,,,40.82713778,-73.87884819,"(40.82713777821328, -73.8788481889489)"
40613910,10/21/18 9:13,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10472,1141 ELDER AVENUE,ELDER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BRONX,2037390059,BRONX,"1,017,779","240,649",PHONE,Unspecified,BRONX,,,,,,,,40.82713778,-73.87884819,"(40.82713777821328, -73.8788481889489)"
